country,dir,time,number
Mongolia,Import,8/1/2020,3568.645437
Mongolia,Import,9/1/2020,4449.610284
Mongolia,Import,10/1/2020,4064.553805
Mongolia,Import,11/1/2020,3107.199892
Mongolia,Import,12/1/2020,2985.370561
Mongolia,Import,1/1/2021,4035.82878
Mongolia,Import,2/1/2021,3610.273045
Mongolia,Import,3/1/2021,3944.276189
Nepal,Import,6/1/2020,5.800233
Nepal,Import,7/1/2020,8.852702
Nepal,Import,8/1/2020,9.426939
Nepal,Import,9/1/2020,11.938927
Nepal,Import,10/1/2020,13.861341
Nepal,Import,11/1/2020,18.238076
Nepal,Import,12/1/2020,16.808079
Nepal,Import,1/1/2021,14.16153
Nepal,Import,2/1/2021,3.806373
Nepal,Import,3/1/2021,19.509795
Oman,Import,6/1/2020,6472.371139
Oman,Import,7/1/2020,7704.180465
Oman,Import,8/1/2020,7290.344183
Oman,Import,9/1/2020,10485.29412
Oman,Import,10/1/2020,8840.609306
Oman,Import,11/1/2020,12637.544
Oman,Import,12/1/2020,5510.052232
Oman,Import,1/1/2021,11529.77046
Oman,Import,2/1/2021,12648.17683
Oman,Import,3/1/2021,12909.52128
Pakistan,Import,6/1/2020,908.137999
Pakistan,Import,7/1/2020,1116.490975
Pakistan,Import,8/1/2020,1202.908237
Pakistan,Import,9/1/2020,1085.088816
Pakistan,Import,10/1/2020,1193.411445
Pakistan,Import,11/1/2020,1395.383508
Pakistan,Import,12/1/2020,2055.248512
Pakistan,Import,1/1/2021,2114.030137
Pakistan,Import,2/1/2021,1439.212737
Pakistan,Import,3/1/2021,2212.836875
Palestine,Import,6/1/2020,0.021035
Palestine,Import,7/1/2020,0.001812
Palestine,Import,8/1/2020,0.001434
Palestine,Import,9/1/2020,0.001499
Palestine,Import,10/1/2020,0.007799
Palestine,Import,11/1/2020,0.005899
Palestine,Import,12/1/2020,0.002227
Palestine,Import,1/1/2021,0.001976
Palestine,Import,2/1/2021,0.000855
Palestine,Import,3/1/2021,0.010912
Philippines,Import,6/1/2020,0.00001
Philippines,Import,7/1/2020,12816.74066
Philippines,Import,8/1/2020,11480.36298
Philippines,Import,9/1/2020,14579.33778
Philippines,Import,10/1/2020,12415.2754
Philippines,Import,11/1/2020,12169.54366
Philippines,Import,12/1/2020,13324.35495
Philippines,Import,1/1/2021,10819.93938
Philippines,Import,2/1/2021,8249.342321
Philippines,Import,3/1/2021,12380.37232
Qatar,Import,6/1/2020,3612.069344
Qatar,Import,7/1/2020,4116.887539
Qatar,Import,8/1/2020,5856.795896
Qatar,Import,9/1/2020,6209.41383
Qatar,Import,10/1/2020,3827.456929
Qatar,Import,11/1/2020,6408.019751
Qatar,Import,12/1/2020,5969.721941
Qatar,Import,1/1/2021,6856.193349
Qatar,Import,2/1/2021,5575.084916
Qatar,Import,3/1/2021,7474.197193
Saudi Arabia,Import,6/1/2020,19183.37006
Saudi Arabia,Import,7/1/2020,16414.26313
Saudi Arabia,Import,8/1/2020,18262.66859
Saudi Arabia,Import,9/1/2020,25541.08517
Saudi Arabia,Import,10/1/2020,19749.37981
Saudi Arabia,Import,11/1/2020,24687.41494
Saudi Arabia,Import,12/1/2020,21647.98325
Saudi Arabia,Import,1/1/2021,25054.09185
Saudi Arabia,Import,2/1/2021,24454.48398
Saudi Arabia,Import,3/1/2021,30329.61694
Singapore,Import,6/1/2020,0.00001
Singapore,Import,7/1/2020,17527.60981
Singapore,Import,8/1/2020,24897.15646
Singapore,Import,9/1/2020,21552.89993
Singapore,Import,10/1/2020,16465.87531
Singapore,Import,11/1/2020,17865.51618
Singapore,Import,12/1/2020,18312.12226
Singapore,Import,1/1/2021,19383.13851
Singapore,Import,2/1/2021,15986.25899
Singapore,Import,3/1/2021,21601.14258
South Korea,Import,6/1/2020,0.00001
South Korea,Import,7/1/2020,107550.5273
South Korea,Import,8/1/2020,100680.4924
South Korea,Import,9/1/2020,121369.5492
South Korea,Import,10/1/2020,101146.3827
South Korea,Import,11/1/2020,108080.1714
South Korea,Import,12/1/2020,104655.5288
South Korea,Import,1/1/2021,103334.7004
South Korea,Import,2/1/2021,88076.92983
South Korea,Import,3/1/2021,114853.6883
Sri Lanka,Import,6/1/2020,173.553489
Sri Lanka,Import,7/1/2020,210.788113
Sri Lanka,Import,8/1/2020,229.724957
Sri Lanka,Import,9/1/2020,227.222867
Sri Lanka,Import,10/1/2020,206.452417
Sri Lanka,Import,11/1/2020,189.240747
Sri Lanka,Import,12/1/2020,185.764032
Sri Lanka,Import,1/1/2021,245.174226
Sri Lanka,Import,2/1/2021,178.668636
Sri Lanka,Import,3/1/2021,301.801327
Syrian Arab Rep.,Import,6/1/2020,0.651487
Syrian Arab Rep.,Import,7/1/2020,0.808832
Syrian Arab Rep.,Import,8/1/2020,0.332451
Syrian Arab Rep.,Import,9/1/2020,0.320368
Syrian Arab Rep.,Import,10/1/2020,0.353408
Syrian Arab Rep.,Import,11/1/2020,1.084817
Syrian Arab Rep.,Import,12/1/2020,0.38524
Syrian Arab Rep.,Import,1/1/2021,0.517473
Syrian Arab Rep.,Import,2/1/2021,0.424705
Syrian Arab Rep.,Import,3/1/2021,0.512297
Thailand,Import,6/1/2020,0.00001
Thailand,Import,7/1/2020,29106.49897
Thailand,Import,8/1/2020,28203.68714
Thailand,Import,9/1/2020,33327.67667
Thailand,Import,10/1/2020,26791.22249
Thailand,Import,11/1/2020,27657.70576
Thailand,Import,12/1/2020,30516.00942
Thailand,Import,1/1/2021,29925.62428
Thailand,Import,2/1/2021,21898.54897
Thailand,Import,3/1/2021,33911.87034
Turkey,Import,6/1/2020,2388.566718
Turkey,Import,7/1/2020,2145.721676
Turkey,Import,8/1/2020,1978.634654
Turkey,Import,9/1/2020,2729.153163
Turkey,Import,10/1/2020,2342.143437
Turkey,Import,11/1/2020,2627.003108
Turkey,Import,12/1/2020,2519.657701
Turkey,Import,1/1/2021,2847.604
Turkey,Import,2/1/2021,2125.485971
Turkey,Import,3/1/2021,2661.168496
United Arab Emirates,Import,6/1/2020,7466.923502
United Arab Emirates,Import,7/1/2020,11204.08723
United Arab Emirates,Import,8/1/2020,13419.50988
United Arab Emirates,Import,9/1/2020,12439.17337
United Arab Emirates,Import,10/1/2020,11625.21995
United Arab Emirates,Import,11/1/2020,9633.807019
United Arab Emirates,Import,12/1/2020,6365.477269
United Arab Emirates,Import,1/1/2021,12856.3398
United Arab Emirates,Import,2/1/2021,9466.347904
United Arab Emirates,Import,3/1/2021,13538.57422
Yemen,Import,6/1/2020,149.317015
Yemen,Import,7/1/2020,0.046194
Yemen,Import,8/1/2020,1157.80742
Yemen,Import,9/1/2020,3.413125
Yemen,Import,10/1/2020,562.456753
Yemen,Import,11/1/2020,139.240355
Yemen,Import,12/1/2020,3.016017
Yemen,Import,1/1/2021,374.461835
Yemen,Import,2/1/2021,373.307745
Yemen,Import,3/1/2021,412.338389
Vietnam,Import,6/1/2020,0.00001
Vietnam,Import,7/1/2020,40130.51469
Vietnam,Import,8/1/2020,43283.58444
Vietnam,Import,9/1/2020,60880.15087
Vietnam,Import,10/1/2020,54173.38217
Vietnam,Import,11/1/2020,57928.95428
Vietnam,Import,12/1/2020,60877.49693
Vietnam,Import,1/1/2021,51293.25008
Vietnam,Import,2/1/2021,38660.71473
Vietnam,Import,3/1/2021,52356.65956
Taiwan,Import,6/1/2020,0.00001
Taiwan,Import,7/1/2020,122590.9914
Taiwan,Import,8/1/2020,130710.7222
Taiwan,Import,9/1/2020,146350.6963
Taiwan,Import,10/1/2020,129288.2195
Taiwan,Import,11/1/2020,136302.7368
Taiwan,Import,12/1/2020,133673.6147
Taiwan,Import,1/1/2021,123270.6554
Taiwan,Import,2/1/2021,94483.66083
Taiwan,Import,3/1/2021,137044.3075
East Timor,Import,6/1/2020,0.000724
East Timor,Import,7/1/2020,0.193753
East Timor,Import,8/1/2020,0.34251
East Timor,Import,9/1/2020,0.022308
East Timor,Import,10/1/2020,0.004073
East Timor,Import,11/1/2020,0.671195
East Timor,Import,12/1/2020,0.344684
East Timor,Import,1/1/2021,1.901094
East Timor,Import,2/1/2021,0.025832
East Timor,Import,3/1/2021,6.16222
Kazakhstan,Import,6/1/2020,8406.976375
Kazakhstan,Import,7/1/2020,4570.194139
Kazakhstan,Import,8/1/2020,6188.159734
Kazakhstan,Import,9/1/2020,6372.329668
Kazakhstan,Import,10/1/2020,5778.486276
Kazakhstan,Import,11/1/2020,3750.371838
Kazakhstan,Import,12/1/2020,3869.74289
Kazakhstan,Import,1/1/2021,5452.08776
Kazakhstan,Import,2/1/2021,5411.024435
Kazakhstan,Import,3/1/2021,5483.167953
Kyrgyzstan,Import,6/1/2020,43.787622
Kyrgyzstan,Import,7/1/2020,14.969252
Kyrgyzstan,Import,8/1/2020,7.281506
Kyrgyzstan,Import,9/1/2020,16.260339
Kyrgyzstan,Import,10/1/2020,13.178348
Kyrgyzstan,Import,11/1/2020,36.4797
Kyrgyzstan,Import,12/1/2020,6.391088
Kyrgyzstan,Import,1/1/2021,4.789984
Kyrgyzstan,Import,2/1/2021,9.40425
Kyrgyzstan,Import,3/1/2021,51.209788
Tajikistan,Import,6/1/2020,21.490648
Tajikistan,Import,7/1/2020,24.396988
Tajikistan,Import,8/1/2020,23.723311
Tajikistan,Import,9/1/2020,18.573289
Tajikistan,Import,10/1/2020,8.773129
Tajikistan,Import,11/1/2020,10.24606
Tajikistan,Import,12/1/2020,16.699746
Tajikistan,Import,1/1/2021,6.317161
Tajikistan,Import,2/1/2021,39.172825
Tajikistan,Import,3/1/2021,88.952398
Turkmenistan,Import,6/1/2020,3402.281527
Turkmenistan,Import,7/1/2020,3568.900189
Turkmenistan,Import,8/1/2020,3448.325811
Turkmenistan,Import,9/1/2020,3088.118181
Turkmenistan,Import,10/1/2020,2590.395824
Turkmenistan,Import,11/1/2020,2376.717421
Turkmenistan,Import,12/1/2020,3118.557882
Turkmenistan,Import,1/1/2021,3032.927747
Turkmenistan,Import,2/1/2021,3436.637721
Turkmenistan,Import,3/1/2021,2790.253927
Uzbekistan,Import,6/1/2020,632.122447
Uzbekistan,Import,7/1/2020,880.756191
Uzbekistan,Import,8/1/2020,1063.332952
Uzbekistan,Import,9/1/2020,1178.36081
Uzbekistan,Import,10/1/2020,855.58271
Uzbekistan,Import,11/1/2020,1238.572961
Uzbekistan,Import,12/1/2020,1020.459
Uzbekistan,Import,1/1/2021,733.957241
Uzbekistan,Import,2/1/2021,809.513254
Uzbekistan,Import,3/1/2021,846.63391
Other,Import,6/1/2020,0.006076
Other,Import,7/1/2020,0.014875
Other,Import,8/1/2020,0.007748
Other,Import,9/1/2020,0.019469
Other,Import,10/1/2020,0.008319
Other,Import,11/1/2020,0.015669
Other,Import,12/1/2020,0.00608
Other,Import,1/1/2021,0.012295
Other,Import,2/1/2021,0.008194
Other,Import,3/1/2021,0.011578
Algeria,Import,6/1/2020,372.115321
Algeria,Import,7/1/2020,250.897144
Algeria,Import,8/1/2020,408.659007
Algeria,Import,9/1/2020,338.39469
Algeria,Import,10/1/2020,473.383297
Algeria,Import,11/1/2020,525.503789
Algeria,Import,12/1/2020,394.274803
Algeria,Import,1/1/2021,275.719752
Algeria,Import,2/1/2021,2.710746
Algeria,Import,3/1/2021,628.212424
Angola,Import,6/1/2020,7797.860726
Angola,Import,7/1/2020,7507.684849
Angola,Import,8/1/2020,7152.788598
Angola,Import,9/1/2020,7830.410838
Angola,Import,10/1/2020,7424.428674
Angola,Import,11/1/2020,7470.269506
Angola,Import,12/1/2020,8728.74885
Angola,Import,1/1/2021,9540.23235
Angola,Import,2/1/2021,8542.139307
Angola,Import,3/1/2021,9420.598606
Benin,Import,6/1/2020,37.668774
Benin,Import,7/1/2020,46.496023
Benin,Import,8/1/2020,50.741992
Benin,Import,9/1/2020,97.889782
Benin,Import,10/1/2020,48.925973
Benin,Import,11/1/2020,16.895917
Benin,Import,12/1/2020,31.752092
Benin,Import,1/1/2021,45.156283
Benin,Import,2/1/2021,127.46348
Benin,Import,3/1/2021,204.873826
Botswana,Import,6/1/2020,45.992412
Botswana,Import,7/1/2020,7.945339
Botswana,Import,8/1/2020,0.312712
Botswana,Import,9/1/2020,451.891711
Botswana,Import,10/1/2020,17.207428
Botswana,Import,11/1/2020,18.039474
Botswana,Import,12/1/2020,15.146681
Botswana,Import,1/1/2021,6.681926
Botswana,Import,2/1/2021,21.708014
Botswana,Import,3/1/2021,441.940276
Burundi,Import,6/1/2020,16.204416
Burundi,Import,7/1/2020,1.559487
Burundi,Import,8/1/2020,2.267168
Burundi,Import,9/1/2020,2.920561
Burundi,Import,10/1/2020,9.852542
Burundi,Import,11/1/2020,4.594136
Burundi,Import,12/1/2020,2.698502
Burundi,Import,1/1/2021,2.111316
Burundi,Import,2/1/2021,5.137114
Burundi,Import,3/1/2021,4.379194
Cameroon,Import,6/1/2020,472.948324
Cameroon,Import,7/1/2020,535.655861
Cameroon,Import,8/1/2020,517.389548
Cameroon,Import,9/1/2020,730.788502
Cameroon,Import,10/1/2020,523.286411
Cameroon,Import,11/1/2020,589.320964
Cameroon,Import,12/1/2020,555.574883
Cameroon,Import,1/1/2021,649.05198
Cameroon,Import,2/1/2021,446.539846
Cameroon,Import,3/1/2021,904.151877
Canary Islands,Import,6/1/2020,0.034081
Canary Islands,Import,7/1/2020,0.014239
Canary Islands,Import,8/1/2020,0.205177
Canary Islands,Import,9/1/2020,0.007892
Canary Islands,Import,10/1/2020,0.022208
Canary Islands,Import,11/1/2020,0.008904
Canary Islands,Import,12/1/2020,0.015109
Canary Islands,Import,1/1/2021,0.009526
Canary Islands,Import,2/1/2021,0.005613
Canary Islands,Import,3/1/2021,0.019939
Cabo Verde,Import,6/1/2020,0.965145
Cabo Verde,Import,7/1/2020,0.737383
Cabo Verde,Import,8/1/2020,0.059673
Cabo Verde,Import,9/1/2020,0.002595
Cabo Verde,Import,10/1/2020,0
Cabo Verde,Import,11/1/2020,0.000363
Cabo Verde,Import,12/1/2020,0.031729
Cabo Verde,Import,1/1/2021,0.000126
Cabo Verde,Import,2/1/2021,2.40E-05
Cabo Verde,Import,3/1/2021,0.000651
Republic of Central African,Import,6/1/2020,16.129114
Republic of Central African,Import,7/1/2020,48.175422
Republic of Central African,Import,8/1/2020,23.623663
Republic of Central African,Import,9/1/2020,36.749696
Republic of Central African,Import,10/1/2020,45.606342
Republic of Central African,Import,11/1/2020,21.930851
Republic of Central African,Import,12/1/2020,35.144693
Republic of Central African,Import,1/1/2021,31.191198
Republic of Central African,Import,2/1/2021,22.258791
Republic of Central African,Import,3/1/2021,27.665855
Ceuta,Import,6/1/2020,0.000547
Ceuta,Import,7/1/2020,0.008491
Ceuta,Import,8/1/2020,0.032773
Ceuta,Import,9/1/2020,0.011003
Ceuta,Import,10/1/2020,0
Ceuta,Import,11/1/2020,0.007227
Ceuta,Import,12/1/2020,0
Ceuta,Import,1/1/2021,0.002941
Ceuta,Import,2/1/2021,0.005562
Ceuta,Import,3/1/2021,0
Chad,Import,6/1/2020,199.003464
Chad,Import,7/1/2020,300.335806
Chad,Import,8/1/2020,311.066841
Chad,Import,9/1/2020,593.149121
Chad,Import,10/1/2020,314.103579
Chad,Import,11/1/2020,281.235737
Chad,Import,12/1/2020,0.079125
Chad,Import,1/1/2021,325.931177
Chad,Import,2/1/2021,0.013901
Chad,Import,3/1/2021,400.52785
Comoros,Import,6/1/2020,0.030707
Comoros,Import,7/1/2020,0.068717
Comoros,Import,8/1/2020,0.031406
Comoros,Import,9/1/2020,0.192334
Comoros,Import,10/1/2020,0.000138
Comoros,Import,11/1/2020,0.051178
Comoros,Import,12/1/2020,0.100264
Comoros,Import,1/1/2021,0.072445
Comoros,Import,2/1/2021,0.032701
Comoros,Import,3/1/2021,0.08098
Republic of Congo,Import,6/1/2020,1411.118436
Republic of Congo,Import,7/1/2020,2659.407951
Republic of Congo,Import,8/1/2020,2835.366974
Republic of Congo,Import,9/1/2020,1851.546211
Republic of Congo,Import,10/1/2020,1234.765928
Republic of Congo,Import,11/1/2020,1926.612038
Republic of Congo,Import,12/1/2020,1333.133106
Republic of Congo,Import,1/1/2021,2927.079594
Republic of Congo,Import,2/1/2021,1785.068212
Republic of Congo,Import,3/1/2021,3236.826739
Djibouti,Import,6/1/2020,22.339576
Djibouti,Import,7/1/2020,28.845298
Djibouti,Import,8/1/2020,31.91967
Djibouti,Import,9/1/2020,27.486153
Djibouti,Import,10/1/2020,12.754117
Djibouti,Import,11/1/2020,36.214742
Djibouti,Import,12/1/2020,39.334242
Djibouti,Import,1/1/2021,26.673768
Djibouti,Import,2/1/2021,22.071617
Djibouti,Import,3/1/2021,33.445361
Egypt,Import,6/1/2020,441.119975
Egypt,Import,7/1/2020,137.634713
Egypt,Import,8/1/2020,648.294002
Egypt,Import,9/1/2020,164.26347
Egypt,Import,10/1/2020,424.801867
Egypt,Import,11/1/2020,308.220966
Egypt,Import,12/1/2020,571.199431
Egypt,Import,1/1/2021,1389.847487
Egypt,Import,2/1/2021,359.081013
Egypt,Import,3/1/2021,1176.099957
Eq. Guinea,Import,6/1/2020,797.712067
Eq. Guinea,Import,7/1/2020,805.282102
Eq. Guinea,Import,8/1/2020,1279.790821
Eq. Guinea,Import,9/1/2020,398.862941
Eq. Guinea,Import,10/1/2020,211.269135
Eq. Guinea,Import,11/1/2020,867.764544
Eq. Guinea,Import,12/1/2020,243.345116
Eq. Guinea,Import,1/1/2021,28.619696
Eq. Guinea,Import,2/1/2021,1042.162782
Eq. Guinea,Import,3/1/2021,770.650107
Ethiopia,Import,6/1/2020,421.467547
Ethiopia,Import,7/1/2020,283.962232
Ethiopia,Import,8/1/2020,163.50412
Ethiopia,Import,9/1/2020,114.01558
Ethiopia,Import,10/1/2020,119.325158
Ethiopia,Import,11/1/2020,135.454211
Ethiopia,Import,12/1/2020,164.619509
Ethiopia,Import,1/1/2021,182.776739
Ethiopia,Import,2/1/2021,257.765376
Ethiopia,Import,3/1/2021,223.545749
Gabon,Import,6/1/2020,1217.385957
Gabon,Import,7/1/2020,2828.028294
Gabon,Import,8/1/2020,2130.666705
Gabon,Import,9/1/2020,2288.756301
Gabon,Import,10/1/2020,1608.953242
Gabon,Import,11/1/2020,1121.48992
Gabon,Import,12/1/2020,1270.12808
Gabon,Import,1/1/2021,1285.10393
Gabon,Import,2/1/2021,1243.419466
Gabon,Import,3/1/2021,1692.809442
Gambia,Import,6/1/2020,17.037051
Gambia,Import,7/1/2020,23.996203
Gambia,Import,8/1/2020,18.323008
Gambia,Import,9/1/2020,29.076507
Gambia,Import,10/1/2020,25.782218
Gambia,Import,11/1/2020,19.180001
Gambia,Import,12/1/2020,15.727773
Gambia,Import,1/1/2021,5.861249
Gambia,Import,2/1/2021,6.3016
Gambia,Import,3/1/2021,17.97581
Ghana,Import,6/1/2020,841.38642
Ghana,Import,7/1/2020,1403.254063
Ghana,Import,8/1/2020,593.455737
Ghana,Import,9/1/2020,874.691803
Ghana,Import,10/1/2020,1122.072488
Ghana,Import,11/1/2020,580.209535
Ghana,Import,12/1/2020,910.968953
Ghana,Import,1/1/2021,626.481687
Ghana,Import,2/1/2021,618.879948
Ghana,Import,3/1/2021,533.193605
Guinea,Import,6/1/2020,1594.590759
Guinea,Import,7/1/2020,1809.869227
Guinea,Import,8/1/2020,1519.198218
Guinea,Import,9/1/2020,955.131456
Guinea,Import,10/1/2020,1037.874239
Guinea,Import,11/1/2020,1230.129494
Guinea,Import,12/1/2020,1290.995174
Guinea,Import,1/1/2021,1402.675489
Guinea,Import,2/1/2021,1577.733023
Guinea,Import,3/1/2021,1835.183578
Guinea Bissau,Import,6/1/2020,0
Guinea Bissau,Import,7/1/2020,0.007246
Guinea Bissau,Import,8/1/2020,0.000105
Guinea Bissau,Import,9/1/2020,0.000973
Guinea Bissau,Import,10/1/2020,5.20E-05
Guinea Bissau,Import,11/1/2020,0.0001
Guinea Bissau,Import,12/1/2020,0.000373
Guinea Bissau,Import,1/1/2021,0
Guinea Bissau,Import,2/1/2021,0
Guinea Bissau,Import,3/1/2021,0
Cote d'Ivoire,Import,6/1/2020,244.420904
Cote d'Ivoire,Import,7/1/2020,227.661111
Cote d'Ivoire,Import,8/1/2020,505.06923
Cote d'Ivoire,Import,9/1/2020,318.403682
Cote d'Ivoire,Import,10/1/2020,206.954557
Cote d'Ivoire,Import,11/1/2020,463.047927
Cote d'Ivoire,Import,12/1/2020,291.218809
Cote d'Ivoire,Import,1/1/2021,307.024574
Cote d'Ivoire,Import,2/1/2021,124.236759
Cote d'Ivoire,Import,3/1/2021,578.017973
Kenya,Import,6/1/2020,96.983899
Kenya,Import,7/1/2020,67.443503
Kenya,Import,8/1/2020,130.703117
Kenya,Import,9/1/2020,64.755548
Kenya,Import,10/1/2020,127.799402
Kenya,Import,11/1/2020,46.61829
Kenya,Import,12/1/2020,35.985986
Kenya,Import,1/1/2021,144.395876
Kenya,Import,2/1/2021,54.995118
Kenya,Import,3/1/2021,263.012248
Liberia,Import,6/1/2020,33.190099
Liberia,Import,7/1/2020,192.165579
Liberia,Import,8/1/2020,140.599815
Liberia,Import,9/1/2020,16.691931
Liberia,Import,10/1/2020,2.236605
Liberia,Import,11/1/2020,2.202164
Liberia,Import,12/1/2020,2.516545
Liberia,Import,1/1/2021,18.198463
Liberia,Import,2/1/2021,1.833946
Liberia,Import,3/1/2021,27.81513
Libyan,Import,6/1/2020,256.156013
Libyan,Import,7/1/2020,302.706343
Libyan,Import,8/1/2020,0.029603
Libyan,Import,9/1/2020,0.00819
Libyan,Import,10/1/2020,0.009614
Libyan,Import,11/1/2020,0.015976
Libyan,Import,12/1/2020,654.553391
Libyan,Import,1/1/2021,1330.448484
Libyan,Import,2/1/2021,2632.937928
Libyan,Import,3/1/2021,1176.052145
Madagascar,Import,6/1/2020,111.677993
Madagascar,Import,7/1/2020,59.238553
Madagascar,Import,8/1/2020,58.547974
Madagascar,Import,9/1/2020,110.390401
Madagascar,Import,10/1/2020,93.016313
Madagascar,Import,11/1/2020,49.449523
Madagascar,Import,12/1/2020,101.276626
Madagascar,Import,1/1/2021,117.555784
Madagascar,Import,2/1/2021,51.65315
Madagascar,Import,3/1/2021,87.43717
Malawi,Import,6/1/2020,2.26432
Malawi,Import,7/1/2020,15.166055
Malawi,Import,8/1/2020,2.313162
Malawi,Import,9/1/2020,3.327623
Malawi,Import,10/1/2020,0.011712
Malawi,Import,11/1/2020,0.438056
Malawi,Import,12/1/2020,1.160762
Malawi,Import,1/1/2021,0.754825
Malawi,Import,2/1/2021,1.887683
Malawi,Import,3/1/2021,3.41095
Mali,Import,6/1/2020,120.061159
Mali,Import,7/1/2020,208.656032
Mali,Import,8/1/2020,68.19089
Mali,Import,9/1/2020,106.964883
Mali,Import,10/1/2020,95.612193
Mali,Import,11/1/2020,58.869183
Mali,Import,12/1/2020,47.493261
Mali,Import,1/1/2021,75.081561
Mali,Import,2/1/2021,10.37382
Mali,Import,3/1/2021,28.042867
Mauritania,Import,6/1/2020,1040.071068
Mauritania,Import,7/1/2020,635.428613
Mauritania,Import,8/1/2020,982.809229
Mauritania,Import,9/1/2020,1055.139301
Mauritania,Import,10/1/2020,725.212696
Mauritania,Import,11/1/2020,560.781585
Mauritania,Import,12/1/2020,622.867764
Mauritania,Import,1/1/2021,849.741291
Mauritania,Import,2/1/2021,577.361494
Mauritania,Import,3/1/2021,1039.059435
Mauritius,Import,6/1/2020,17.870974
Mauritius,Import,7/1/2020,17.307868
Mauritius,Import,8/1/2020,11.717235
Mauritius,Import,9/1/2020,26.95599
Mauritius,Import,10/1/2020,17.834741
Mauritius,Import,11/1/2020,16.980807
Mauritius,Import,12/1/2020,14.842416
Mauritius,Import,1/1/2021,21.87796
Mauritius,Import,2/1/2021,16.667945
Mauritius,Import,3/1/2021,25.296853
Morocco,Import,6/1/2020,309.090113
Morocco,Import,7/1/2020,325.290934
Morocco,Import,8/1/2020,325.897259
Morocco,Import,9/1/2020,462.116721
Morocco,Import,10/1/2020,398.541774
Morocco,Import,11/1/2020,361.979932
Morocco,Import,12/1/2020,385.944629
Morocco,Import,1/1/2021,367.645779
Morocco,Import,2/1/2021,330.76789
Morocco,Import,3/1/2021,523.601956
Mozambique,Import,6/1/2020,167.261153
Mozambique,Import,7/1/2020,205.792959
Mozambique,Import,8/1/2020,284.436422
Mozambique,Import,9/1/2020,461.376724
Mozambique,Import,10/1/2020,489.823992
Mozambique,Import,11/1/2020,415.523567
Mozambique,Import,12/1/2020,437.856891
Mozambique,Import,1/1/2021,284.130455
Mozambique,Import,2/1/2021,414.090678
Mozambique,Import,3/1/2021,620.147442
Namibia,Import,6/1/2020,51.622143
Namibia,Import,7/1/2020,548.233061
Namibia,Import,8/1/2020,571.859401
Namibia,Import,9/1/2020,806.085955
Namibia,Import,10/1/2020,42.490211
Namibia,Import,11/1/2020,10.237476
Namibia,Import,12/1/2020,217.669935
Namibia,Import,1/1/2021,237.421765
Namibia,Import,2/1/2021,91.10206
Namibia,Import,3/1/2021,99.359535
Niger,Import,6/1/2020,85.272028
Niger,Import,7/1/2020,82.985854
Niger,Import,8/1/2020,134.194743
Niger,Import,9/1/2020,101.015071
Niger,Import,10/1/2020,75.432594
Niger,Import,11/1/2020,30.030987
Niger,Import,12/1/2020,70.615739
Niger,Import,1/1/2021,177.861535
Niger,Import,2/1/2021,225.608741
Niger,Import,3/1/2021,443.137749
Nigeria,Import,6/1/2020,1214.194736
Nigeria,Import,7/1/2020,3145.525415
Nigeria,Import,8/1/2020,3122.17653
Nigeria,Import,9/1/2020,1364.16614
Nigeria,Import,10/1/2020,1052.239394
Nigeria,Import,11/1/2020,469.976997
Nigeria,Import,12/1/2020,928.093079
Nigeria,Import,1/1/2021,1625.096628
Nigeria,Import,2/1/2021,1344.925462
Nigeria,Import,3/1/2021,2195.796854
Reunion,Import,6/1/2020,0.016081
Reunion,Import,7/1/2020,0.023022
Reunion,Import,8/1/2020,0.010031
Reunion,Import,9/1/2020,0.072118
Reunion,Import,10/1/2020,0.00468
Reunion,Import,11/1/2020,0.001615
Reunion,Import,12/1/2020,0.004126
Reunion,Import,1/1/2021,0.003111
Reunion,Import,2/1/2021,0.003426
Reunion,Import,3/1/2021,0.007703
Rwanda,Import,6/1/2020,25.881371
Rwanda,Import,7/1/2020,10.554294
Rwanda,Import,8/1/2020,24.609181
Rwanda,Import,9/1/2020,25.835669
Rwanda,Import,10/1/2020,23.921894
Rwanda,Import,11/1/2020,17.007096
Rwanda,Import,12/1/2020,14.142655
Rwanda,Import,1/1/2021,10.653077
Rwanda,Import,2/1/2021,7.505963
Rwanda,Import,3/1/2021,10.593831
Sao Tome & Principe,Import,6/1/2020,0.01798
Sao Tome & Principe,Import,7/1/2020,0.045278
Sao Tome & Principe,Import,8/1/2020,0.034328
Sao Tome & Principe,Import,9/1/2020,0.044862
Sao Tome & Principe,Import,10/1/2020,0.006405
Sao Tome & Principe,Import,11/1/2020,0.026885
Sao Tome & Principe,Import,12/1/2020,0.012271
Sao Tome & Principe,Import,1/1/2021,0.176827
Sao Tome & Principe,Import,2/1/2021,0.066663
Sao Tome & Principe,Import,3/1/2021,0.017382
Senegal,Import,6/1/2020,194.471669
Senegal,Import,7/1/2020,112.354839
Senegal,Import,8/1/2020,114.867585
Senegal,Import,9/1/2020,110.44289
Senegal,Import,10/1/2020,33.661121
Senegal,Import,11/1/2020,17.300453
Senegal,Import,12/1/2020,53.330817
Senegal,Import,1/1/2021,34.432511
Senegal,Import,2/1/2021,77.635475
Senegal,Import,3/1/2021,307.620732
Seychelles,Import,6/1/2020,0.001251
Seychelles,Import,7/1/2020,0.249159
Seychelles,Import,8/1/2020,0.00045
Seychelles,Import,9/1/2020,0.002469
Seychelles,Import,10/1/2020,0.000487
Seychelles,Import,11/1/2020,0.001701
